Identifier	Database
22337	Entrez Gene
83964	Entrez Gene
13543	Entrez Gene
67923	Entrez Gene
13544	Entrez Gene
67673	Entrez Gene
18792	Entrez Gene
11517	Entrez Gene
26408	Entrez Gene
13542	Entrez Gene
73086	Entrez Gene
12503	Entrez Gene
210757	Entrez Gene
269523	Entrez Gene
23885	Entrez Gene
12387	Entrez Gene
22330	Entrez Gene
268977	Entrez Gene
16998	Entrez Gene
16452	Entrez Gene
16871	Entrez Gene
12385	Entrez Gene
12386	Entrez Gene
216033	Entrez Gene
16818	Entrez Gene
13199	Entrez Gene
22352	Entrez Gene
72433	Entrez Gene
103967	Entrez Gene
13848	Entrez Gene
22346	Entrez Gene
18125	Entrez Gene
13844	Entrez Gene
13429	Entrez Gene
13430	Entrez Gene
13838	Entrez Gene
13840	Entrez Gene
69908	Entrez Gene
19339	Entrez Gene
13869	Entrez Gene
68058	Entrez Gene
18003	Entrez Gene
13510	Entrez Gene
13836	Entrez Gene
19298	Entrez Gene
19341	Entrez Gene
19342	Entrez Gene
21345	Entrez Gene
18007	Entrez Gene
22068	Entrez Gene
67903	Entrez Gene
238871	Entrez Gene
269589	Entrez Gene
27359	Entrez Gene
83671	Entrez Gene
83672	Entrez Gene
72145	Entrez Gene
20181	Entrez Gene
71233	Entrez Gene
209039	Entrez Gene
213556	Entrez Gene
56349	Entrez Gene
19766	Entrez Gene
22218	Entrez Gene
94217	Entrez Gene
270152	Entrez Gene
104010	Entrez Gene
16456	Entrez Gene
16579	Entrez Gene
27218	Entrez Gene
11600	Entrez Gene
54611	Entrez Gene
64209	Entrez Gene
19353	Entrez Gene
68292	Entrez Gene
17274	Entrez Gene
235442	Entrez Gene
69993	Entrez Gene
50914	Entrez Gene
50913	Entrez Gene
12388	Entrez Gene
12305	Entrez Gene
19303	Entrez Gene
110310	Entrez Gene
16691	Entrez Gene
76281	Entrez Gene
12830	Entrez Gene
12125	Entrez Gene
12828	Entrez Gene
12829	Entrez Gene
18124	Entrez Gene
71602	Entrez Gene
17913	Entrez Gene
12628	Entrez Gene
226041	Entrez Gene
12306	Entrez Gene
71775	Entrez Gene
18189	Entrez Gene
18844	Entrez Gene
70737	Entrez Gene
20979	Entrez Gene
58800	Entrez Gene
15469	Entrez Gene
194352	Entrez Gene
12928	Entrez Gene
56299	Entrez Gene
21813	Entrez Gene
21812	Entrez Gene
21814	Entrez Gene
18538	Entrez Gene
13047	Entrez Gene
16331	Entrez Gene
72058	Entrez Gene
12988	Entrez Gene
17977	Entrez Gene
12325	Entrez Gene
227937	Entrez Gene
75687	Entrez Gene
20613	Entrez Gene
110829	Entrez Gene
225341	Entrez Gene
108058	Entrez Gene
228357	Entrez Gene
12323	Entrez Gene
21390	Entrez Gene
12322	Entrez Gene
16777	Entrez Gene
71766	Entrez Gene
16007	Entrez Gene
12167	Entrez Gene
12166	Entrez Gene
20166	Entrez Gene
21412	Entrez Gene
216724	Entrez Gene
19052	Entrez Gene
16796	Entrez Gene
12978	Entrez Gene
27278	Entrez Gene
72293	Entrez Gene
93960	Entrez Gene
54519	Entrez Gene
21809	Entrez Gene
20901	Entrez Gene
50798	Entrez Gene
21808	Entrez Gene
21803	Entrez Gene
76089	Entrez Gene
18793	Entrez Gene
17207	Entrez Gene
21872	Entrez Gene
13497	Entrez Gene
319594	Entrez Gene
12308	Entrez Gene
74203	Entrez Gene
57259	Entrez Gene
16490	Entrez Gene
12477	Entrez Gene
432530	Entrez Gene
18212	Entrez Gene
18213	Entrez Gene
110157	Entrez Gene
66102	Entrez Gene
20315	Entrez Gene
15945	Entrez Gene
18193	Entrez Gene
13016	Entrez Gene
20963	Entrez Gene
56334	Entrez Gene
225870	Entrez Gene
58220	Entrez Gene
72674	Entrez Gene
56513	Entrez Gene
118449	Entrez Gene
13505	Entrez Gene
268902	Entrez Gene
21367	Entrez Gene
19876	Entrez Gene
228775	Entrez Gene
16202	Entrez Gene
20218	Entrez Gene
13992	Entrez Gene
20892	Entrez Gene
56637	Entrez Gene
241324	Entrez Gene
268859	Entrez Gene
19268	Entrez Gene
233071	Entrez Gene
19277	Entrez Gene
231830	Entrez Gene
170643	Entrez Gene
15182	Entrez Gene
19261	Entrez Gene
17754	Entrez Gene
21844	Entrez Gene
20399	Entrez Gene
93759	Entrez Gene
14694	Entrez Gene
18508	Entrez Gene
57330	Entrez Gene
18504	Entrez Gene
18510	Entrez Gene
14042	Entrez Gene
114774	Entrez Gene
17096	Entrez Gene
66593	Entrez Gene
12476	Entrez Gene
