Identifier	Database
18746	Entrez Gene
18770	Entrez Gene
66566	Entrez Gene
C00117	KEGG Compound
C00119	KEGG Compound
C03090	KEGG Compound
C04734	KEGG Compound
C00064	KEGG Compound
C04392	KEGG Compound
C00046	KEGG Compound
C00039	KEGG Compound
C05512	KEGG Compound
C00559	KEGG Compound
C00360	KEGG Compound
C00206	KEGG Compound
C00131	KEGG Compound
C00008	KEGG Compound
C00020	KEGG Compound
C00212	KEGG Compound
C00147	KEGG Compound
C03794	KEGG Compound
C00014	KEGG Compound
C00130	KEGG Compound
C00294	KEGG Compound
C00262	KEGG Compound
C00048	KEGG Compound
C00011	KEGG Compound
C00014	KEGG Compound
C00086	KEGG Compound
C00603	KEGG Compound
C00499	KEGG Compound
C02350	KEGG Compound
C02348	KEGG Compound
C00366	KEGG Compound
C05513	KEGG Compound
C00385	KEGG Compound
C00008	KEGG Compound
C01260	KEGG Compound
C00224	KEGG Compound
C00053	KEGG Compound
C00059	KEGG Compound
C00054	KEGG Compound
C00037	KEGG Compound
C02718	KEGG Compound
C05239	KEGG Compound
C05516	KEGG Compound
C05515	KEGG Compound
C00242	KEGG Compound
C00330	KEGG Compound
C00362	KEGG Compound
C00039	KEGG Compound
C00286	KEGG Compound
C00361	KEGG Compound
C00046	KEGG Compound
C00035	KEGG Compound
C04494	KEGG Compound
C01228	KEGG Compound
C00144	KEGG Compound
C00387	KEGG Compound
C01762	KEGG Compound
C00081	KEGG Compound
C00104	KEGG Compound
C01345	KEGG Compound
C03373	KEGG Compound
C04751	KEGG Compound
C04640	KEGG Compound
C04376	KEGG Compound
C04823	KEGG Compound
C03838	KEGG Compound
C04677	KEGG Compound
C01344	KEGG Compound
C00002	KEGG Compound
C00044	KEGG Compound
C03614	KEGG Compound
C00942	KEGG Compound
C01261	KEGG Compound
C02353	KEGG Compound
C01367	KEGG Compound
C03483	KEGG Compound
C00575	KEGG Compound
C00620	KEGG Compound
C00301	KEGG Compound
C00002	KEGG Compound
C00002	KEGG Compound
C00655	KEGG Compound
C00700	KEGG Compound
C06194	KEGG Compound
C06195	KEGG Compound
C06196	KEGG Compound
C06193	KEGG Compound
C06197	KEGG Compound
C04051	KEGG Compound
C05993	KEGG Compound
C06433	KEGG Compound
K06863	Kegg ortholog
108147	Entrez Gene
K01239	Kegg ortholog
K00926	Kegg ortholog
K03815	Kegg ortholog
53893	Entrez Gene
C06435	KEGG Compound
C15667	KEGG Compound
K01589	Kegg ortholog
K01588	Kegg ortholog
231903	Entrez Gene
K13293...	Kegg ortholog
K13293...	Kegg ortholog
66681	Entrez Gene
72157	Entrez Gene
2.1.3.5	Enzyme Nomenclature
6.3.4.7	Enzyme Nomenclature
2.7.4.11	Enzyme Nomenclature
3.2.2.2	Enzyme Nomenclature
3.2.2.12	Enzyme Nomenclature
4.3.2.3	Enzyme Nomenclature
2.4.2.16	Enzyme Nomenclature
5.1.99.3	Enzyme Nomenclature
3.5.4.8	Enzyme Nomenclature
2.1.2.4	Enzyme Nomenclature
3.6.1.14	Enzyme Nomenclature
2.4.2.15	Enzyme Nomenclature
3.2.2.7	Enzyme Nomenclature
3.6.1.21	Enzyme Nomenclature
3.6.1.14	Enzyme Nomenclature
3.5.2.-	Enzyme Nomenclature
3.5.3.-	Enzyme Nomenclature
4.1.1.-	Enzyme Nomenclature
3.5.2.-	Enzyme Nomenclature
2.4.2.15	Enzyme Nomenclature
3.6.1.20	Enzyme Nomenclature
3.6.1.20	Enzyme Nomenclature
3.6.1.20	Enzyme Nomenclature
