Identifier	Database
ENSMUSG00000003476	Ensembl
ENSMUSG00000021478	Ensembl
ENSMUSG00000039358	Ensembl
ENSMUSG00000032937	Ensembl
ENSMUSG00000004654	Ensembl
ENSMUSG00000030406	Ensembl
ENSMUSG00000024027	Ensembl
ENSMUSG00000049928	Ensembl
ENSMUSG00000064272	Ensembl
ENSMUSG00000051209	Ensembl
ENSMUSG00000034987	Ensembl
ENSMUSG00000026322	Ensembl
ENSMUSG00000028747	Ensembl
ENSMUSG00000024798	Ensembl
ENSMUSG00000024107	Ensembl
ENSMUSG00000074037	Ensembl
ENSMUSG00000045569	Ensembl
ENSMUSG00000038537	Ensembl
ENSMUSG00000047259	Ensembl
ENSMUSG00000007480	Ensembl
ENSMUSG00000033446	Ensembl
ENSMUSG00000037759	Ensembl
ENSMUSG00000039942	Ensembl
ENSMUSG00000043017	Ensembl
ENSMUSG00000025946	Ensembl
ENSMUSG00000053368	Ensembl
ENSMUSG00000026387	Ensembl
ENSMUSG00000056379	Ensembl
ENSMUSG00000020963	Ensembl
ENSMUSG00000032528	Ensembl
ENSMUSG00000034009	Ensembl
ENSMUSG00000025127	Ensembl
ENSMUSG00000049929	Ensembl
ENSMUSG00000071489	Ensembl
ENSMUSG00000032492	Ensembl
ENSMUSG00000011171	Ensembl
